0.0313832,0.824893,0.666909
0.577419,0.462329,0.577203
0.302257,0.618715,0.99198
0.383442,0.372828,0.785996
0.36052,0.0891575,0.290269
0.939197,0.0227602,0.68379
0.897896,0.233271,0.318556
0.811898,0.00439005,0.719255
0.276022,0.182832,0.612796
0.0312893,0.672573,0.753833
0.469843,0.0345593,0.978769
0.561583,0.560572,0.309187
0.809977,0.0771781,0.173276
0.345054,0.51084,0.959553
0.159757,0.322564,0.497568
0.0823329,0.0158891,0.354338
0.983029,0.709126,0.407499
0.0628589,0.709664,0.692256
0.766557,0.369037,0.31521
0.569929,0.582682,0.366728
0.956231,0.436839,0.0149553
0.158178,0.814469,0.463212
0.449054,0.525414,0.111002
0.937284,0.624686,0.312566
0.253219,0.70622,0.958351
0.394128,0.739604,0.890473
0.686402,0.104159,0.447333
0.74657,0.453425,0.0014179
0.927685,0.553349,0.970931
0.845441,0.334265,0.396624
0.371361,0.658548,0.609038
0.72729,0.882402,0.748799
0.551177,0.567867,0.446613
0.568873,0.393723,0.24248
0.91137,0.285899,0.513061
0.505278,0.414119,0.937211
0.896198,0.942288,0.587941
0.0470558,0.990868,0.521708
0.212432,0.579221,0.563438
0.16764,0.934895,0.100615
0.189631,0.232254,0.686843
0.0307756,0.00306293,0.741397
0.420816,0.852322,0.326589
0.288634,0.792508,0.157339
0.811463,0.452729,0.413211
0.404701,0.709312,0.613563
0.297567,0.263338,0.901922
0.0414888,0.131638,0.416429
0.31383,0.135125,0.986278
0.701542,0.332744,0.682587
0.100833,0.461708,0.862754
0.0211532,0.362135,0.982432
0.635377,0.97037,0.10383
0.889644,0.4034,0.413599
0.850995,0.383583,0.64254
0.402991,0.63509,0.183622
0.385918,0.662911,0.504205
0.0590308,0.816344,0.366787
0.853626,0.820675,0.241414
0.0624087,0.201722,0.648653
0.076422,0.620654,0.0361255
0.630868,0.460078,0.0826585
0.355245,0.387542,0.12805
0.280421,0.530076,0.656665
0.169305,0.105847,0.111334
0.71538,0.290275,0.303227
0.206892,0.512309,0.211823
0.660157,0.0545383,0.385813
0.824036,0.471893,0.415039
0.243194,0.723816,0.154143
0.41052,0.0758291,0.760294
0.8793,0.433157,0.685244
0.21305,0.111106,0.74918
0.495129,0.228153,0.912761
0.423188,0.324282,0.137001
0.903465,0.187781,0.995503
0.282988,0.738398,0.883499
0.655411,0.980973,0.987139
0.0940765,0.680209,0.234567
0.285519,0.602009,0.0423845
0.836229,0.635916,0.289431
0.0133428,0.475179,0.730986
0.10931,0.0769844,0.478115
0.17583,0.751948,0.929215
0.807755,0.4836,0.631798
0.438395,0.944182,0.719538
0.819595,0.441726,0.274
0.668465,0.544794,0.252577
0.612313,0.400691,0.893327
0.753742,0.482508,0.111374
0.325668,0.951644,0.778851
0.108312,0.640212,0.866468
0.436897,0.823174,0.00696735
0.633237,0.736717,0.721169
0.696558,0.688824,0.863928
0.984149,0.12954,0.9199
0.353543,0.842153,0.871033
0.646822,0.0416306,0.428389
0.195659,0.318454,0.149789
0.03265,0.847797,0.792934
0.12743,0.62817,0.62215
0.0793707,0.876876,0.546917
0.389622,0.415478,0.98627
0.178324,0.193512,0.556151
0.595303,0.566457,0.041016
0.147981,0.518741,0.780619
0.0150455,0.0646982,0.25278
0.934395,0.331354,0.578564
0.489201,0.728131,0.965978
0.242692,0.762346,0.389852
0.477996,0.359311,0.853902
0.889618,0.652587,0.908964
0.580499,0.302318,0.589417
0.815645,0.589118,0.193898
0.861326,0.422875,0.785317
0.906031,0.368331,0.0557076
0.0192651,0.614222,0.511948
0.543686,0.654588,0.0343508
0.314814,0.579726,0.64503
0.652651,0.110633,0.789938
0.743929,0.354132,0.42943
0.389394,0.471495,0.324428
0.703113,0.298822,0.464916
0.100099,0.416357,0.597245
0.83626,0.642355,0.327792
0.185556,0.163205,0.309226
0.386511,0.536028,0.73757
0.601168,0.96888,0.402763
0.696662,0.555106,0.0606718
0.368081,0.66244,0.661911
0.00950731,0.0998415,0.513483
0.182326,0.472607,0.194707
0.91478,0.736312,0.184859
0.482342,0.230322,0.0408485
0.172198,0.665549,0.443517
0.671158,0.0352946,0.171344
0.710412,0.720379,0.928563
0.0879655,0.170726,0.232668
0.859474,0.0628274,0.641699
0.284745,0.933185,0.0364031
0.81975,0.590872,0.167483
0.687051,0.614955,0.506271
0.503036,0.461775,0.243325
0.303981,0.633959,0.0679245
0.701912,0.600151,0.283698
0.300832,0.25171,0.802767
0.551215,0.0823866,0.533384
0.458825,0.952495,0.585544
0.940804,0.374934,0.782363
0.319777,0.877392,0.386357
0.421612,0.0524653,0.52028
0.649494,0.214444,0.441214
0.717288,0.332802,0.541224
0.252119,0.641703,0.581146
0.711546,0.0389666,0.829882
0.628592,0.302616,0.158367
0.226658,0.934643,0.567937
0.995832,0.863565,0.218901
0.541316,0.277786,0.794874
0.269175,0.461181,0.344511
0.916438,0.398025,0.140211
0.259041,0.292351,0.422739
0.905272,0.62698,0.614429
0.0437561,0.732678,0.0022646
0.419483,0.496517,0.203753
0.753867,0.689427,0.351759
0.905709,0.268427,0.459182
0.339247,0.902842,0.36383
0.057402,0.0699416,0.903032
0.788715,0.605007,0.531603
0.744559,0.682928,0.396531
0.232836,0.828238,0.873904
0.789284,0.870567,0.119851
0.883996,0.225322,0.395968
0.347908,0.523734,0.0112354
0.353805,0.0217114,0.946024
0.480742,0.370236,0.894735
0.0362863,0.165103,0.66404
0.498314,0.0135278,0.596339
0.456284,0.370651,0.117356
0.368272,0.153429,0.606132
0.255925,0.0803671,0.178876
0.349952,0.489827,0.789398
0.32794,0.863062,0.226912
0.593914,0.521274,0.78242
0.00305126,0.97653,0.831722
0.201555,0.723837,0.529023
0.65961,0.196452,0.242217
0.68524,0.931482,0.421736
0.147074,0.0868215,0.197263
0.402182,0.63773,0.20674
0.500864,0.14453,0.359402
0.855642,0.899231,0.69461
0.0745845,0.196013,0.504818
0.26479,0.0453759,0.889149
0.92651,0.556722,0.00173942
0.999939,0.983978,0.904417
0.570703,0.284465,0.570467
0.862617,0.0414942,0.485414
0.539036,0.86549,0.341617
0.260295,0.487215,0.580633
0.0988628,0.367481,0.315119
0.583388,0.664257,0.73505
0.431987,0.976472,0.970949
0.0374508,0.486162,0.579916
0.104036,0.404973,0.493513
0.316322,0.456322,0.89103
0.239284,0.416429,0.345021
0.322264,0.828393,0.0699883
0.96439,0.156445,0.259161
0.146959,0.549306,0.973205
0.895476,0.61401,0.624776
0.222565,0.712404,0.271338
0.216388,0.856287,0.190229
0.434793,0.896695,0.467031
0.731933,0.188324,0.54254
0.56033,0.479117,0.831729
0.678323,0.584376,0.401351
0.148725,0.28019,0.342613
0.533974,0.120324,0.916178
0.414154,0.239319,0.708526
0.0972887,0.206997,0.366382
0.335323,0.714495,0.269064
0.183931,0.682013,0.436694
0.482048,0.962044,0.433832
0.944594,0.763074,0.077093
0.594896,0.875538,0.899167
0.515159,0.998449,0.354264
0.139545,0.648891,0.637437
0.984607,0.17071,0.162795
0.440382,0.177133,0.0993607
0.00197009,0.117574,0.687714
0.0681155,0.219269,0.702578
0.242041,0.129047,0.595911
0.414045,0.121073,2.91509e-05
0.910518,0.462848,0.582422
0.328899,0.731601,0.429515
0.992677,0.0904287,0.608475
0.836991,0.545671,0.741109
0.535613,0.543698,0.441672
0.756749,0.565443,0.581919
0.402526,0.177886,0.444576
0.0664856,0.397729,0.788006
0.148473,0.798783,0.456439
0.549584,0.189554,0.191069
0.440424,0.922925,0.573737
0.136097,0.65295,0.692828
0.28042,0.447064,0.158607
0.92806,0.140901,0.492862
0.689066,0.698637,0.99023
0.653641,0.00978312,0.175925
0.967504,0.221694,0.622633
0.740549,0.839597,0.372643
0.679484,0.723115,0.22333
0.831947,0.981712,0.402746
0.581072,0.861715,0.940644
0.888431,0.864786,0.192837
0.373953,0.508181,0.683509
0.527427,0.0129744,0.331007
0.869272,0.236571,0.595973
0.446701,0.316451,0.878399
0.422338,0.628435,0.969563
0.161465,0.242726,0.00317116
0.834495,0.978431,0.360127
0.354886,0.888176,0.135077
0.816883,0.685603,0.761675
0.399618,0.542634,0.659242
0.0717511,0.497327,0.338204
0.553278,0.275831,0.675484
0.570429,0.343214,0.925426
0.463624,0.452914,0.544869
0.192988,0.254105,0.787736
0.439472,0.547206,0.327989
0.0430783,0.306572,0.45173
0.95123,0.641805,0.289766
0.962346,0.166181,0.335976
0.520226,0.097574,0.903409
0.54229,0.123054,0.857719
0.0388244,0.513476,0.731439
0.767345,0.0211206,0.220619
0.133628,0.816196,0.69453
0.821414,0.677714,0.673552
0.941891,0.589375,0.0592327
0.0510196,0.773023,0.178964
0.116573,0.0887637,0.483424
0.101669,0.259199,0.640176
0.508267,0.288014,0.153685
0.329981,0.596723,0.610511
0.292563,0.260775,0.931586
0.242544,0.0709843,0.243013
0.819218,0.728192,0.996192
0.423421,0.574797,0.637997
0.654804,0.186854,0.22789
0.685654,0.0629123,0.20659
0.673327,0.180656,0.0239936
0.518056,0.892395,0.691865
0.119631,0.491003,0.869342
0.797021,0.958049,0.575105
0.828191,0.793197,0.305462
0.694005,0.414871,0.243179
0.725235,0.162795,0.449659
0.232798,0.349853,0.00393468
0.874933,0.214184,0.41071
0.536605,0.523235,0.30997
0.150706,0.114502,0.330657
0.953428,0.744654,0.887069
0.620527,0.739542,0.852507
0.459163,0.0824145,0.36202
0.43039,0.324159,0.0714462
0.511244,0.424449,0.945496
0.852937,0.608157,0.97251
0.361654,0.417328,0.249084
0.738556,0.189574,0.490444
0.2365,0.00500315,0.901515
0.364059,0.0707235,0.147809
0.250342,0.171772,0.777554
0.119375,0.718263,0.235203
0.946849,0.564273,0.863991
0.105492,0.857035,0.192777
0.443353,0.925122,0.560552
0.0372172,0.178333,0.73504
0.805249,0.216132,0.0495484
0.352106,0.6667,0.831245
0.987175,0.44184,0.766469
0.622253,0.835295,0.411495
0.951312,0.00441668,0.464697
0.748429,0.308307,0.113977
0.909099,0.428804,0.390935
0.486373,0.399823,0.021583
0.531088,0.992282,0.173898
0.112851,0.11202,0.656463
0.930601,0.67544,0.67723
0.984419,0.811441,0.0088764
0.750293,0.421868,0.778573
0.874628,0.240614,0.57203
0.266657,0.451675,0.310133
0.795724,0.983151,0.737387
0.57596,0.819279,0.732038
0.0187144,0.523947,0.975253
0.135996,0.0386946,0.00820429
0.700974,0.132005,0.483265
0.711545,0.919882,0.115388
0.413394,0.441873,0.930692
0.607291,0.267522,0.139511
0.429368,0.320604,0.0593154
0.470457,0.288904,0.499312
0.395732,0.880586,0.721927
0.406292,0.940402,0.985786
0.451103,0.83454,0.947316
0.173035,0.512359,0.516845
0.489835,0.287406,0.315923
0.308885,0.00999832,0.280025
0.590168,0.0207787,0.81316
0.691952,0.833271,0.772061
0.132926,0.849004,0.897691
0.745104,0.39141,0.642523
0.332447,0.21197,0.279799
0.771069,0.108221,0.709704
0.284233,0.31806,0.350268
0.239068,0.281993,0.540346
0.704136,0.361706,0.833012
0.742717,0.959201,0.0707486
0.791683,0.113361,0.555018
0.309859,0.863995,0.395239
0.595478,0.0157118,0.734971
0.26842,0.995782,0.55891
0.391421,0.318335,0.387227
0.458342,0.26501,0.464981
0.404801,0.243974,0.820637
0.728055,0.982596,0.343081
0.215127,0.203028,0.282028
0.864915,0.651232,0.123161
0.877877,0.158807,0.051952
0.882449,0.827126,0.0207156
0.680158,0.894509,0.245631
0.423203,0.32854,0.162407
0.0175871,0.643856,0.704854
0.434417,0.262816,0.667139
0.637496,0.82072,0.186862
0.734688,0.726373,0.746043
0.938905,0.919042,0.064101
0.113232,0.102482,0.595808
0.652505,0.552762,0.444021
0.689271,0.139438,0.633189
0.544188,0.566434,0.500906
0.907535,0.937052,0.454497
0.293515,0.670614,0.382051
0.25678,0.102219,0.302292
0.893783,0.642073,0.80839
0.0716849,0.154599,0.282432
0.303198,0.2773,0.935018
0.114409,0.271298,0.598104
0.146943,0.498721,0.669838
0.530541,0.154704,0.153352
0.527774,0.786478,0.9689
0.7351,0.690498,0.52709
0.948061,0.944554,0.134779
0.307689,0.63312,0.0295165
0.479022,0.608483,0.339699
0.561853,0.313826,0.826273
0.133209,0.362791,0.97787
0.602097,0.811753,0.451646
0.404101,0.359794,0.521856
0.89299,0.661239,0.930524
0.631996,0.41726,0.815593
0.138215,0.488956,0.689799
0.73819,0.220948,0.681977
0.103335,0.482216,0.96328
0.439738,0.968902,0.855772
0.414513,0.785135,0.980192
0.814936,0.0678844,0.0728852
0.826352,0.302146,0.375708
0.534931,0.828212,0.154892
0.475449,0.458665,0.472951
0.709715,0.00173367,0.622968
0.722207,0.726527,0.859299
0.617052,0.968618,0.258241
0.831881,0.667122,0.515801
0.0907079,0.902037,0.595851
0.456772,0.377976,0.156907
0.539661,0.8258,0.0978525
0.154916,0.0488243,0.898701
0.952786,0.628407,0.195372
0.516568,0.341055,0.397219
0.313818,0.307939,0.0232742
0.368193,0.99969,0.684403
0.10921,0.495628,0.990883
0.484643,0.989908,0.577665
0.556816,0.141913,0.840137
0.763607,0.0204039,0.249963
0.316142,0.647188,0.0378462
0.402387,0.0737091,0.820767
0.261221,0.180423,0.731546
0.765468,0.00889797,0.164176
0.904972,0.952251,0.568758
0.842291,0.934925,0.0289257
0.759232,0.29506,0.937274
0.968101,0.373145,0.525959
0.79745,0.0510708,0.129378
0.316632,0.735388,0.562638
0.757343,0.48031,0.0657787
0.0718784,0.839262,0.388666
0.778638,0.173836,0.0352713
0.647104,0.565184,0.567163
0.316328,0.793496,0.914026
0.342694,0.829932,0.895343
0.902674,0.357955,0.0236641
0.920388,0.309351,0.572616
0.651532,0.755652,0.670123
0.219873,0.28813,0.749918
0.906341,0.68878,0.975612
0.654651,0.147393,0.992503
0.628478,0.838346,0.373773
0.697521,0.82117,0.649331
0.505458,0.188767,0.583482
0.801989,0.5606,0.145697
0.828784,0.661431,0.50953
0.104305,0.0400571,0.301598
0.449076,0.98007,0.83874
0.211809,0.722187,0.426846
0.0613913,0.526734,0.607881
0.906681,0.969158,0.654819
0.206493,0.345584,0.215066
0.180139,0.145246,0.25022
0.194112,0.912689,0.729126
0.160552,0.40118,0.962117
0.162076,0.313408,0.42176
0.70989,0.463501,0.391998
0.180481,0.554902,0.70508
0.236364,0.0724654,0.307515
0.192899,0.389762,0.602483
0.107039,0.21989,0.355989
0.156925,0.737653,0.0135865
0.442645,0.533594,0.217756
0.504189,0.0653329,0.854293
0.537764,0.537945,0.387792
0.485244,0.421339,0.160838
0.172975,0.590305,0.985056
0.597594,0.720059,0.942007
0.171509,0.550997,0.762395
0.615402,0.830856,0.446516
0.201394,0.189724,0.325795
0.247251,0.551352,0.0828596
0.534986,0.464181,0.970211
0.643634,0.129907,0.986737
0.751257,0.626909,0.000142795
0.358674,0.15076,0.676493
0.702118,0.124268,0.426547
0.440864,0.806266,0.869817
0.96251,0.946704,0.017632
0.585458,0.354062,0.855246
0.944918,0.972296,0.329517
0.226436,0.392962,0.319846
0.38242,0.415906,0.0536563
0.578785,0.989803,0.729756
0.470304,0.254021,0.291391
0.462155,0.15041,0.743071
0.104731,0.940748,0.701914
0.74475,0.151272,0.204884
0.867855,0.363179,0.368375
0.941643,0.334481,0.532098
0.182263,0.304692,0.187787
0.384498,0.616904,0.240939
0.893501,0.192559,0.11384
0.95001,0.675499,0.502906
0.937947,0.10153,0.167657
0.0921748,0.044133,0.435225
0.214153,0.367892,0.279976
0.368829,0.693188,0.839665
0.799299,0.238808,0.23916
0.285686,0.561678,0.798894
0.738266,0.239549,0.792896
0.601435,0.47255,0.422379
0.281327,0.886553,0.787375
0.745272,0.385261,0.604116
0.157349,0.507051,0.626164
0.193526,0.525678,0.412331
0.742882,0.746316,0.791956
0.0348965,0.0817708,0.176556
0.323401,0.351397,0.197776
0.0240828,0.364515,0.970347
0.541441,0.515528,0.2202
0.681443,0.10686,0.508172
0.0872908,0.950196,0.915561
0.941598,0.409542,0.982868
0.211331,0.42217,0.631044
0.986729,0.24098,0.565316
0.223077,0.250622,0.496036
0.720622,0.859407,0.670842
0.290387,0.70475,0.615013
0.347328,0.548851,0.167153
0.0632581,0.875169,0.681689
0.213616,0.146492,0.956414
0.420054,0.912597,0.695097
0.957208,0.487379,0.309395
0.469965,0.0352307,0.981699
0.573118,0.603419,0.462447
0.343916,0.901468,0.313565
0.768181,0.786994,0.80834
0.76709,0.327485,0.0610998
0.419231,0.965487,0.0198421
0.429674,0.399465,0.529724
0.58316,0.731444,0.140226
0.258354,0.288094,0.403376
0.827406,0.334054,0.557673
0.339554,0.0182648,0.0536041
0.157242,0.461013,0.350905
0.95631,0.579714,0.871497
0.0115538,0.225854,0.25114
0.474154,0.584663,0.240592
0.181585,0.924181,0.910819
0.147282,0.686321,0.792392
0.577463,0.333249,0.802329
0.814731,0.66743,0.671997
0.0251164,0.102723,0.390293
0.417248,0.990848,0.18986
0.221526,0.62042,0.728784
0.788922,0.174475,0.946553
0.109036,0.135245,0.830143
0.763654,0.110633,0.790915
0.749788,0.380499,0.5349
0.784905,0.895334,0.307859
0.789148,0.964154,0.682592
0.418169,0.365682,0.430573
0.292297,0.878632,0.641114
0.938996,0.863955,0.732764
0.620991,0.13107,0.197501
0.00537473,0.254741,0.480074
0.587775,0.205983,0.945923
0.821685,0.416807,0.105676
0.882793,0.345674,0.12891
0.662397,0.814186,0.923545
0.213598,0.969681,0.895706
0.647108,0.821299,0.10382
0.231228,0.452992,0.636899
0.744469,0.734718,0.708092
0.636086,0.443689,0.93736
0.630958,0.349508,0.418428
0.364995,0.424118,0.25975
0.741438,0.11088,0.99234
0.956115,0.805631,0.228751
0.121831,0.672225,0.936871
0.571202,0.995374,0.831429
0.0302064,0.698377,0.918403
0.225028,0.0845372,0.481975
0.131013,0.448306,0.510719
